PMID,Title,Journal,PubDate,Authors,Abstract,PubMedURL
31761422,Are current wireless monitoring systems capable of detecting adverse events in high-risk surgical patients? A descriptive study.,Injury,2020,"Breteler MJM, KleinJan E, Numan L, Ruurda JP, Van Hillegersberg R, Leenen LPH, Hermans M, Kalkman CJ, Blokhuis TJ","Adverse events are common in high-risk surgical patients, but early detection is difficult. Recent innovations have resulted in wireless and 'wearable' sensors, which may capture patient deterioration at an early stage, but little is known regarding their ability to timely detect events. The objective of this study is to describe the ability of currently available wireless sensors to detect adverse events in high-risk patients.
A descriptive analysis was performed of all vital signs trend data obtained during an observational comparison study of wearable sensors for vital signs monitoring in high-risk surgical patients during the initial days of recovery at a surgical step-down unit (SDU) and subsequent traumatology or surgical oncology ward. Heart rate (HR), respiratory rate (RR) and oxygen saturation (SpO
Twenty adverse events occurred in 11 of the 31 patients included. Atrial fibrillation (AF) was most common (20%). The onset of AF was recognizable as a sudden increase in HR in all recordings, and all patients with new-onset AF after esophagectomy developed other postoperative complications. Patients who developed respiratory insufficiency showed an increase in RR and a decrease in SpO
Current systems for remote wireless patient monitoring on the ward are capable of detecting abnormalities in vital sign patterns in patients who develop adverse events. Remote patient monitoring may have potential to improve patient safety by generating early warnings for deterioration to nursing staff.",https://pubmed.ncbi.nlm.nih.gov/31761422/
31743149,Vital Signs Monitoring with Wearable Sensors in High-risk Surgical Patients: A Clinical Validation Study.,Anesthesiology,2020,"Breteler MJM, KleinJan EJ, Dohmen DAJ, Leenen LPH, van Hillegersberg R, Ruurda JP, van Loon K, Blokhuis TJ, Kalkman CJ","Vital signs are usually recorded once every 8 h in patients at the hospital ward. Early signs of deterioration may therefore be missed. Wireless sensors have been developed that may capture patient deterioration earlier. The objective of this study was to determine whether two wearable patch sensors (SensiumVitals [Sensium Healthcare Ltd., United Kingdom] and HealthPatch [VitalConnect, USA]), a bed-based system (EarlySense [EarlySense Ltd., Israel]), and a patient-worn monitor (Masimo Radius-7 [Masimo Corporation, USA]) can reliably measure heart rate (HR) and respiratory rate (RR) continuously in patients recovering from major surgery.
In an observational method comparison study, HR and RR of high-risk surgical patients admitted to a step-down unit were simultaneously recorded with the devices under test and compared with an intensive care unit-grade monitoring system (XPREZZON [Spacelabs Healthcare, USA]) until transition to the ward. Outcome measures were 95% limits of agreement and bias. Clarke Error Grid analysis was performed to assess the ability to assist with correct treatment decisions. In addition, data loss and duration of data gaps were analyzed.
Twenty-five high-risk surgical patients were included. More than 700 h of data were available for analysis. For HR, bias and limits of agreement were 1.0 (-6.3, 8.4), 1.3 (-0.5, 3.3), -1.4 (-5.1, 2.3), and -0.4 (-4.0, 3.1) for SensiumVitals, HealthPatch, EarlySense, and Masimo, respectively. For RR, these values were -0.8 (-7.4, 5.6), 0.4 (-3.9, 4.7), and 0.2 (-4.7, 4.4) respectively. HealthPatch overestimated RR, with a bias of 4.4 (limits: -4.4 to 13.3) breaths/minute. Data loss from wireless transmission varied from 13% (83 of 633 h) to 34% (122 of 360 h) for RR and 6% (47 of 727 h) to 27% (182 of 664 h) for HR.
All sensors were highly accurate for HR. For RR, the EarlySense, SensiumVitals sensor, and Masimo Radius-7 were reasonably accurate for RR. The accuracy for RR of the HealthPatch sensor was outside acceptable limits. Trend monitoring with wearable sensors could be valuable to timely detect patient deterioration.",https://pubmed.ncbi.nlm.nih.gov/31743149/
31513525,Perfusion is Not Measurably Decreased in Idiopathic Clubfoot.,Bulletin of the Hospital for Joint Disease (2013),2018,"Forrester LA, Grissom HE, Shakked RJ, Danna NR, Sala DA, Lehman WB, Otsuka NY, Chu A","Vascular aberration has been accepted as a potential etiology of clubfoot, and abnormal vasculature has been observed in as high as 85% of children with severe clubfoot. The perfusion index (PI) corresponds to the ratio of pulsatile to nonpulsatile blood flow at a monitoring site and can be used to quantify perfusion of the extremities. The purpose of this study was to use PI to compare the perfusion of clubfeet to controls in order to further assess the role of abnormal vasculature in clubfoot.
A Masimo Radical 7 Pulse Oximeter (Masimo Corporation, Irvine, California) was used to measure the PI and oxygen saturation (SpO2) of the feet of children 5 years of age and younger with and without clubfoot. The sensor was placed on the great toe. Patients with clubfoot undergoing non-operative treatment and control patients undergoing treatment in a clinic for orthopedic concerns not involving the foot and with no known vascular issues were assessed. The PI and SpO2 for the following three groups were compared: 1. affected feet of patients with bilateral or unilateral clubfoot, 2. unaffected feet of patients with unilateral clubfoot, and 3. control feet.
One hundred and twenty-eight patients were enrolled, 64 with clubfoot (31 bilateral and 33 unilateral) and 64 controls. No significant differences in PI or SpO2 were found between: 64 clubfeet and 64 feet of controls (PI of 2.9 vs. 2.9, p = 0.984; SpO2 of 97.1 vs. 98.1, p = 0.192); unaffected feet of 30 patients with unilateral clubfoot and 64 controls (PI of 3.0 vs.2.9, p = 0.907; SpO2 of 96.9 vs. 98.1, p = 0.224); and affected and unaffected feet of 30 patients with unilateral clubfoot (PI of 3.3 vs.3.0, p = 0.500; SpO2 of 97.4 vs. 96.9, p = 0.527).
No difference was observed in the PI or SpO2 when comparing affected clubfoot limbs with unaffected limbs, suggesting that vascular anomalies cannot fully explain the development of clubfoot.",https://pubmed.ncbi.nlm.nih.gov/31513525/
31304897,Accuracy of a portable pulse oximeter in monitoring hypoxemic infants with cyanotic heart disease.,Cardiology in the young,2019,"Harris BU, Stewart S, Verma A, Hoen H, Stein ML, Wright G, Ramamoorthy C","Infants with single ventricle physiology have arterial oxygen saturations between 75 and 85%. Home monitoring with daily pulse oximetry is associated with improved interstage survival. They are typically sent home with expensive, bulky, hospital-grade pulse oximeters. This study evaluates the accuracy of both the currently used Masimo LNCS and a relatively inexpensive, portable, and equipped with Bluetooth technology study device, by comparing with the gold standard co-oximeter.
Prospective, observational study.
Single institution, paediatric cardiac critical care unit, and neonatal ICU.
none.
Twenty-four infants under 12 months of age with baseline oxygen saturation less than 90% due to cyanotic CHD.
Pulse oximetry with WristOx2 3150 with infant sensors 8008 J (study device) and Masimo LCNS saturation sensor connected to a Philips monitor (hospital device) were measured simultaneously and compared to arterial oxy-haemoglobin saturation measured by co-oximetry. Statistical analysis evaluated the performances of each and compared to co-oximetry with Schuirmann's TOST equivalence tests, with equivalence defined as an absolute difference of 5% saturation or less. Neither the study nor the hospital device met the predefined standard for equivalence when compared with co-oximetry. The study device reading was on average 4.0% higher than the co-oximeter, failing to show statistical equivalence (p = 0.16). The hospital device was 7.4% higher than the co-oximeter and also did not meet the predefined standard for equivalence (p = 0.97).
Both devices tended to overestimate oxygen saturation in this patient population when compared to the gold standard, co-oximetry. The study device is at least as accurate as the hospital device and offers the advantage of being more portable with Bluetooth technology that allows reliable, efficient data transmission. Currently FDA-approved, smaller portable pulse oximeters can be considered for use in home monitoring programmes.",https://pubmed.ncbi.nlm.nih.gov/31304897/
31302789,Feasibility evaluation of non-invasive cardiac function technology during echocardiography-based cardiac stress testing.,Journal of clinical monitoring and computing,2020,"Ramsingh D, Ma M, Kim JK, Knoll M, Patton JW, Cannesson M","Evaluation of cardiac function during periods of stress is of key importance for the perioperative setting. Non-invasive hemodynamic monitors provide markers of cardiac function. This pilot study sought to evaluate the ability of a non-invasive hemodynamic monitor to detect cardiac stress during formal stress echocardiography testing. The primary goal was to compare the change in hemodynamic values during the pre/during/post phases of stress echocardiography testing in patients who had results negative versus positive for myocardial ischemia. Adult patients scheduled for outpatient cardiac stress testing were screened. Only patients scheduled for stress-echocardiography testing were consented. Patients with history of arrhythmias were excluded. During the testing, patients wore a cuff-based hemodynamic sensor (Nexfin system, Edwards Lifesciences). Data from the hemodynamic sensor were compared to the findings of the stress study. A total of 37 patients were enrolled, with 31 patients included for analysis. Five patients had stress studies positive for coronary ischemia. Comparison of the hemodynamic variables between patients who had a positive stress study versus negative showed a significant reduction in the percentage change in dP/dt and stroke volume from baseline (p < 0.05). This pilot study indicates that patients who have abnormal stress echocardiograms also have significantly reduced values from a noninvasive hemodynamic monitor. Further evaluation of the clinical utility of this technology, to assist in the care of patients at risk for cardiac ischemia, should be carried out.",https://pubmed.ncbi.nlm.nih.gov/31302789/
30938906,Accuracy of pulse oximeters at low oxygen saturations in children with congenital cyanotic heart disease: An observational study.,Paediatric anaesthesia,2019,"Kim EH, Lee JH, Song IK, Kim HS, Jang YE, Yoo S, Kim JT","Pulse oximetry overestimates arterial oxygen saturation (SaO
We evaluated the intraoperative performance of three different pulse oximeters to measure oxyhemoglobin saturation (SpO
This prospective observational study compared SpO
Two hundred and fifty-eight samples were analyzed. The mean overall bias (limits of agreement) of Masimo Blue, Masimo LNCS, and Nellcor sensor was -5.3 (-20.9 to 10.3%), -7.4 (-21.9 to 7.1%), and -7.4 (-22.5 to 15.1%), respectively. However, there was no difference in bias among the three sensors at SaO
Masimo blue sensor demonstrated overall lower bias compared to the other two sensors. However, the accuracy of all sensors was similarly poor at SaO",https://pubmed.ncbi.nlm.nih.gov/30938906/
29993498,OxiMA: A Frequency-Domain Approach to Address Motion Artifacts in Photoplethysmograms for Improved Estimation of Arterial Oxygen Saturation and Pulse Rate.,IEEE transactions on bio-medical engineering,2019,"Harvey J, Salehizadeh SMA, Mendelson Y, Chon KH","The purpose of this paper is to demonstrate that a new algorithm for estimating arterial oxygen saturation can be effective even with data corrupted by motion artifacts (MAs).
OxiMA, an algorithm based on the time-frequency components of a photoplethysmogram (PPG), was evaluated using 22-min datasets recorded from 10 subjects during voluntarily-induced hypoxia, with and without subject-induced MAs. A Nellcor OxiMax transmission sensor was used to collect an analog PPG while reference oxygen saturation and pulse rate (PR) were collected simultaneously from an FDA-approved Masimo SET Radical RDS-1 pulse oximeter.
The performance of our approach was determined by computing the mean relative error between the PR/oxygen saturation estimated by OxiMA and the reference Masimo oximeter. The average estimation error using OxiMA was 3 beats/min for PR and 3.24% for oxygen saturation, respectively.
The results show that OxiMA has great potential for improving the accuracy of PR and oxygen saturation estimation during MAs.
This is the first study to demonstrate the feasibility of a reconstruction algorithm to improve oxygen saturation estimates on a dataset with MAs and concomitant hypoxia.",https://pubmed.ncbi.nlm.nih.gov/29993498/
29705429,Technical note: Evaluation of a wireless pulse oximeter for measuring arterial oxygen saturation and pulse rate in newborn Holstein Friesian calves.,Journal of dairy science,2018,"Kanz P, Krieger S, Drillich M, Iwersen M","Pulse oximetry is a well-established technique in human and veterinary medicine. In farm animals, it could also be a useful tool for the detection of critical conditions relating to oxygen supply and the cardiovascular system. Among other uses, an innovative application could be the monitoring of fetuses during birth. This could help in the early identification of critical situations and support farmers and veterinarians in their decision to start obstetric or life-support interventions. Until now, however, its use in ruminant medicine was still limited to experimental applications. The objective of this study was to evaluate the accuracy of the Radius-7 Wearable Pulse CO-Oximeter (Masimo Corporation, Irvine, CA) for monitoring vital parameters in newborn calves. All measurements were conducted on animals in the lying down position. The sensor of the pulse oximeter was placed in the interdigital space of the calves' front legs and fixed with a homemade latex hoof cover. The pulsoximetric measurements of arterial oxygen saturation (SpO",https://pubmed.ncbi.nlm.nih.gov/29705429/
28221201,Influence of Fraction of Inspired Oxygen on Noninvasive Hemoglobin Measurement: Parallel Assessment of 2 Monitors.,Anesthesia and analgesia,2017,"Gayat E, Imbert N, Roujansky A, Lemasle L, Fischler M","Previous reports have brought specific attention to the relationship between oxygenation of the patient and the accuracy of noninvasive measurement of hemoglobin (Hb) using an optical sensor. This study aimed to assess prospectively the relationship between fraction of inspired oxygen (FIO2) and the bias of the measurement of Hb by the use of 2 different noninvasive monitors compared with the classic invasive technique.
Forty-four patients were included prospectively. In each individual, Hb level was determined noninvasively by monitor Pronto-7™ (Masimo Corporation, Irvine, CA) and by monitor NBM-200MP™ (OrSense Ltd, Petah-Tikva, Israel), with the probe placed on 2 fingers on the same hand of the patient. Three measures were performed, first under breathing air and 2 others when fraction of expired oxygen rose to 50% ± 5% and to 90 ± 5%. Simultaneously, a nurse collected a venous blood sample, which was sent immediately to the hematology laboratory for Hb measurement. The main outcome measurement was the mean bias between noninvasive and invasive measurements.
Results show no change in median bias [interquartile range] with FIO2 for Pronto-7 (from 1.1 g/dL [0.0-2.0] in FIO2 21% to 1.0 g/dL [0.2-1.5] in FIO2 100%), but increasingly negative median bias with increasing FIO2 for NBM-200MP (from -0.3 g/dL [-1.3 to 0.3] in FIO2 21% to -0.8 g/dL [-1.5 to -0.1] in FIO2 100%, P = .04).
This study showed that noninvasive measurement of Hb could be influenced by inspired fraction of oxygen when the monitor NBM-200MP is used.",https://pubmed.ncbi.nlm.nih.gov/28221201/
27270963,Acoustic sensor versus electrocardiographically derived respiratory rate in unstable trauma patients.,Journal of clinical monitoring and computing,2017,"Yang S, Menne A, Hu P, Stansbury L, Gao C, Dorsey N, Chiu W, Shackelford S, Mackenzie C","Respiratory rate (RR) is important in many patient care settings; however, direct observation of RR is cumbersome and often inaccurate, and electrocardiogram-derived RR (RR",https://pubmed.ncbi.nlm.nih.gov/27270963/
26978143,Oxygen Reserve Index: A Novel Noninvasive Measure of Oxygen Reserve--A Pilot Study.,Anesthesiology,2016,"Szmuk P, Steiner JW, Olomu PN, Ploski RP, Sessler DI, Ezri T","Pulse oximetry provides no indication of downward trends in PaO2 until saturation begins to decrease. The Oxygen Reserve Index (ORI) is a novel pulse oximeter-based nondimensional index that ranges from 1 to 0 as PaO2 decreases from about 200 to 80 mmHg and is measured by optically detecting changes in SvO2 after SaO2 saturates to the maximum. The authors tested the hypothesis that the ORI provides a clinically important warning of impending desaturation in pediatric patients during induction of anesthesia.
After preoxygenation, anesthesia induction, and tracheal intubation, the anesthesia circuit was disconnected and oxygen saturation was allowed to decrease to 90% before ventilation recommenced. The ORI and SpO2 values were recorded from a Masimo Pulse Co-Oximeter Sensor at the beginning of apnea, beginning and end of intubation, beginning and end of the ORI alarm, and 2 min after reoxygenation.
Data from 25 healthy children, aged 7.6 ± 4.6 yr, were included in the analysis. During apnea, the ORI slowly and progressively decreased over a mean of 5.9 ± 3.1 min from 0.73 ± 0.16 at the beginning of apnea to 0.37 ± 0.11. SpO2 remained 100% throughout this initial period. Concurrently with alarm activation, the ORI began to decrease rapidly, and in median of 31.5 s (interquartile range, 19 to 34.3 s), saturation decreased to 98%.
In this pilot study, the ORI detected impending desaturation in median of 31.5 s (interquartile range, 19-34.3 s) before noticeable changes in SpO2 occurred. This represents a clinically important warning time, which might give clinicians time for corrective actions.",https://pubmed.ncbi.nlm.nih.gov/26978143/
26914626,Accuracy of Pulse Oximeters Intended for Hypoxemic Pediatric Patients.,Pediatric critical care medicine : a journal of the Society of Critical Care Medicine and the World Federation of Pediatric Intensive and Critical Care Societies,2016,"Harris BU, Char DS, Feinstein JA, Verma A, Shiboski SC, Ramamoorthy C","Prior studies have shown inaccuracies in pulse oximetry readings at saturations less than 85%; however, no large studies have evaluated new sensors marketed for these low saturations. This study's purpose was to evaluate two sensors with claims of improved accuracy in children with saturations less than 85%.
Prospective observational study.
Single institution; cardiac catheterization laboratory, and operating room.
Fifty patients weighing 3-20 kg with baseline saturations less than 90% undergoing surgical or catheterization procedure.
Data collected included demographics, diagnosis, continuous saturations from three different pulse oximeters (Masimo LNCS [Masimo, Irvine, CA], Masimo Blue [Masimo], and Nellcor Max-I [Medtronic, Dublin, Ireland]) and up to four blood samples for co-oximetry as the gold-standard arterial oxygen saturation. Analysis included scatter plots, smoothed regression estimates of mean continuous saturation levels plotted against corresponding arterial oxygen saturation values, and Bland-Altman plots. Bland-Altman analysis indicated increasing levels of bias and variability for decreasing arterial oxygen saturation levels for all three sensors, with a statistically significant increase in mean difference observed for decreasing arterial oxygen saturation level. The Masimo Blue sensor had the lowest mean difference, SD and Bland-Altman limits in patients with saturations less than or equal to 85%. At saturation range of less than or equal to 85% and greater than 75%, 14% of the samples obtained from Masimo Blue, 24% of the readings from the Nellcor, and 31% from the Masimo Standard sensors were greater than or equal to 5% points difference. All three sensors had a further increase in these differences for arterial oxygen saturation values less than 75%.
The Masimo Blue sensor has improved accuracy at saturations 75-85% versus the Nellcor and Masimo Standard sensors. The accuracy of peripheral capillary oxygen saturation of the Masimo Blue sensor was within 5% points of the arterial oxygen saturation the majority of the time. Currently, at saturations less than or equal to 85%, pulse oximetry alone should not be relied on in making clinical decisions.",https://pubmed.ncbi.nlm.nih.gov/26914626/
26702617,Evaluation of a Noninvasive Hemoglobin Measurement Device to Screen for Anemia in Infancy.,Maternal and child health journal,2016,"Hsu DP, French AJ, Madson SL, Palmer JM, Gidvani-Diaz V","Iron deficiency is the most prevalent micronutrient deficiency worldwide and a common medical condition in the United States. The American Academy of Pediatrics has recommended universal screening for iron deficiency anemia in infants at approximately 1 year of age. This screening involves invasive venous blood sampling which increases the clinic visit time and may cause significant stress to the patient and family members. The purpose of this study was to assess the accuracy and utility of a non-invasive hemoglobin measurement device compared to standard laboratory hemoglobin measurement from venipuncture.
One hundred ten children were enrolled in the study following a well-child examination at San Antonio Military Medical Center from June 2012 to June 2014. Each child had a hemoglobin measurement obtained with the Masimo Pronto with Rainbow(®) R20L disposable sensor followed by venipuncture that was sent to the clinical laboratory for hemoglobin measurement. Paired hemoglobin results from the non-invasive device and the clinical laboratory were compared.
Ninety-seven children successfully had hemoglobin measured by the Masimo Pronto device. Hemoglobin values obtained with the Masimo Pronto were significantly correlated with venous hemoglobin levels, with a correlation coefficient of 0.48. A hemoglobin level less than 11.5 gm/dL on the Masimo Pronto had a sensitivity of 82 % and a negative predictive value of 95 % when compared to venous hemoglobin level less than 11 gm/dL.
for Practice Non-invasive hemoglobin testing with the Masimo Pronto device may be a useful screening tool for anemia in infants that avoids invasive testing.",https://pubmed.ncbi.nlm.nih.gov/26702617/
26686689,Accuracy of non-invasive continuous total hemoglobin measurement by Pulse CO-Oximetry in severe traumatized and surgical bleeding patients.,Journal of clinical monitoring and computing,2017,"Baulig W, Seifert B, Spahn DR, Theusinger OM","The Masimo Radical-7 Pulse CO-Oximeter (Masimo Corp., USA) non-invasively computes hemoglobin concentration (SpHb). SpHb was compared to Co-Oximeter readings (CoOxHb) of arterial samples in surgery patients of the emergency department. Forty-six patients were enrolled. The Masimo R1 25L (revision F and G) adult adhesive sensor was attached to the ring finger of the arterially cannulated hand. Before start, every 30 min during surgery and in the case of severe bleeding SpHb and CoOxHb values were documented. SpHb and post hoc adjusted SpHb (AdSpHb) values were analyzed. Linear regression analysis and Bland-Altman plot for agreement were performed. The detection failure rate of SpHb was 24.5 %. CoOxHb and SpHb showed a strong correlation (r = +0.81), but agreement was moderate [bias (LOA) of -0.6 (-3.0; +1.9)] g/dl. Positive and negative predicted value was 0.49 and 0.69. Exclusion of changes of CoOxHb values ≤1 g/dl resulted in a positive and negative predictive value of 0.66 and 1.00. Post hoc adjustment of the SpHb (AdSpHb) improved linear correlation of CoOxHb and AdSpHb [r = +0.90 (p < 0.001)] but less the agreement [bias (LOA) of CoOxHb and AdSpHb = -0.1 (-2.1/+1.9) g/dl]. SpHb agreed only moderately with CoOxHb values and predicted decreases of CoOxHb only if changes of SpHb ≤ 1.0 g/dl were excluded. The detection failure rate of SpHb was high. At present, additional refinements of the current technology are necessary to further improve performance of non-invasive hemoglobin measurement in the clinical setting.",https://pubmed.ncbi.nlm.nih.gov/26686689/
26577369,Performance Evaluation of New-Generation Pulse Oximeters in the NICU: Observational Study.,Cardiovascular engineering and technology,2015,"Nizami S, Greenwood K, Barrowman N, Harrold J","This crossover observational study compares the data characteristics and performance of new-generation Nellcor OXIMAX and Masimo SET SmartPod pulse oximeter technologies. The study was conducted independent of either original equipment manufacturer (OEM) across eleven preterm infants in a Neonatal Intensive Care Unit (NICU). The SmartPods were integrated with Dräger Infinity Delta monitors. The Delta monitor measured the heart rate (HR) using an independent electrocardiogram sensor, and the two SmartPods collected arterial oxygen saturation (SpO2) and pulse rate (PR). All patient data were non-Gaussian. Nellcor PR showed a higher correlation with the HR as compared to Masimo PR. The statistically significant difference found in their median values (1% for SpO2, 1 bpm for PR) was deemed clinically insignificant. SpO2 alarms generated by both SmartPods were observed and categorized for performance evaluation. Results for sensitivity, positive predictive value, accuracy and false alarm rates were Nellcor (80.3, 50, 44.5, 50%) and Masimo (72.2, 48.2, 40.6, 51.8%) respectively. These metrics were not statistically significantly different between the two pulse oximeters. Despite claims by OEMs, both pulse oximeters exhibited high false alarm rates, with no statistically or clinically significant difference in performance. These findings have a direct impact on alarm fatigue in the NICU. Performance evaluation studies can also impact medical device purchase decisions made by hospital administrators.",https://pubmed.ncbi.nlm.nih.gov/26577369/
26424473,"Utility and feasibility of integrating pulse oximetry into the routine assessment of young infants at primary care clinics in Karachi, Pakistan: a cross-sectional study.",BMC pediatrics,2015,"Emdin CA, Mir F, Sultana S, Kazi AM, Zaidi AK, Dimitris MC, Roth DE","Hypoxemia may occur in young infants with severe acute illnesses or congenital cardiac anomalies, but is not reliably detected on physical exam. Pulse oximetry (PO) can be used to detect hypoxemia, but its application in low-income countries has been limited, and its feasibility in the routine assessment of young infants (aged 0-59 days) has not been previously studied. The aim of this study was to characterize the operational feasibility and parent/guardian acceptability of incorporating PO into the routine clinical assessment of young infants in a primary care setting in a low-income country.
This was a cross-sectional study of 862 visits by 529 infants at two primary care clinics in Karachi, Pakistan (March to June, 2013). After clinical assessment, oxygen saturation (Sp02) was measured by a handheld PO device (Rad-5v, Masimo Corporation) according to a standardized protocol. Performance time (PT) was the time between sensor placement and attainment of an acceptable PO reading (i.e., stable SpO2 + 1% for at least 10 s, heart rate displayed, and adequate signal indicators). PT included the time for one repeat attempt at a different anatomical site if the first attempt did not yield an acceptable reading within 1 min. Parent/guardian acceptability of PO was based on a questionnaire and unprompted comments about the procedure. All infants underwent physician assessment.
Acceptable PO readings were obtained in ≤ 1 and ≤ 5 min at 94.4% and 99.8% of visits, respectively (n = 862). Median PT was 42 s (interquartile range 37; 50). Parents/guardians overwhelmingly accepted PO (99.6% overall satisfaction, n = 528 first visits). Of 10 infants with at least one visit with Sp02 <92% on a first PO attempt, 3 did not have a significant acute illness on physician assessment. There were no PO-related adverse events.
Using a commercially available handheld pulse oximeter, acceptable Sp02 measurements were obtained in nearly all infants in under 1 minute. The procedure was readily integrated into existing assessment pathways and parents/guardians had positive views of the technology.
When incorporated into routine clinical assessment of young infants at primary care clinics in a low-income country, PO was feasible and acceptable to parents/guardians. Future research is needed to determine if the introduction of routine PO screening of young infants will improve outcomes in low-resource settings.",https://pubmed.ncbi.nlm.nih.gov/26424473/
25753142,Accuracy of continuous noninvasive hemoglobin monitoring for the prediction of blood transfusions in trauma patients.,Journal of clinical monitoring and computing,2015,"Galvagno SM, Hu P, Yang S, Gao C, Hanna D, Shackelford S, Mackenzie C","Early detection of hemorrhagic shock is required to facilitate prompt coordination of blood component therapy delivery to the bedside and to expedite performance of lifesaving interventions. Standard physical findings and vital signs are difficult to measure during the acute resuscitation stage, and these measures are often inaccurate until patients deteriorate to a state of decompensated shock. The aim of this study is to examine a severely injured trauma patient population to determine whether a noninvasive SpHb monitor can predict the need for urgent blood transfusion (universal donor or additional urgent blood transfusion) during the first 12 h of trauma patient resuscitation. We hypothesize that trends in continuous SpHb, combined with easily derived patient-specific factors, can identify the immediate need for transfusion in trauma patients. Subjects were enrolled if directly admitted to the trauma center, >17 years of age, and with a shock index (heart rate/systolic blood pressure) >0.62. Upon admission, a Masimo Radical-7 co-oximeter sensor (Masimo Corporation, Irvine, CA) was applied, providing measurement of continuous non-invasive hemoglobin (SpHb) levels. Blood was drawn and hemoglobin concentration analyzed and conventional pulse oximetry photopletysmograph signals were continuously recorded. Demographic information and both prehospital and admission vital signs were collected. The primary outcome was transfusion of at least one unit of packed red blood cells within 24 h of admission. Eight regression models (C1-C8) were evaluated for the prediction of blood use by comparing area under receiver operating curve (AUROC) at different time intervals after admission. 711 subjects had continuous vital signs waveforms available, to include heart rate (HR), SpHb and SpO2 trends. When SpHb was monitored for 15 min, SpHb did not increase AUROC for prediction of transfusion. The highest ROC was recorded for model C8 (age, sex, prehospital shock index, admission HR, SpHb and SpO2) for the prediction of blood products within the first 3 h of admission. When data from 15 min of continuous monitoring were analyzed, significant improvement in AUROC occurred as more variables were added to the model; however, the addition of SpHb to any of the models did not improve AUROC significantly for prediction of blood use within the first 3 h of admission in comparison to analysis of conventional oximetry features. The results demonstrate that SpHb monitoring, accompanied by continuous vital signs data and adjusted for age and sex, has good accuracy for the prediction of need for transfusion; however, as an independent variable, SpHb did not enhance predictive models in comparison to use of features extracted from conventional pulse oximetry. Nor was shock index better than conventional oximetry at discriminating hemorrhaging and prediction of casualties receiving blood. In this population of trauma patients, noninvasive SpHb monitoring, including both trends and absolute values, did not enhance the ability to predict the need for blood transfusion.",https://pubmed.ncbi.nlm.nih.gov/25753142/
25614223,Assessment of noninvasive acoustic respiration rate monitoring in patients admitted to an Emergency Department for drug or alcoholic poisoning.,Journal of clinical monitoring and computing,2015,"Guechi Y, Pichot A, Frasca D, Rayeh-Pelardy F, Lardeur JY, Mimoz O","To compare respiration rate measurement by an acoustic method and thoracic impedance to capnometry as the reference method, in patients at the Emergency Department after drug or alcoholic poisoning. In this observational study, 30 patients aged 18 or older, hospitalized at the Emergency Department for drug or alcoholic poisoning, without any contraindication to a face mask and/or a cervical acoustic sensor, were included in the study. They benefited from a simultaneous recording of their respiration rate by the acoustic method (RRa(®), Masimo Corp., Irvine, CA, USA), by thoracic impedance (Philips Intellivue(®) MP2, Suresnes, France) and by capnometry (Capnostream(®) 20, Oridion, Jerusalem, Israël) through a face mask (Capnomask(®), Mediplus Ltd, Raleigh, NC, USA) for 40-60 min. Of the 86,578 triplets collected, 77,155 (89.1%) were exploitable. Median (range) respiration rate measured by capnometry was 18 (7-29) bpm. Compared to capnometry, bias and limits of agreement were 0.1 ± 3.8 bpm for the acoustic method and 0.3 ± 5.5 bpm for thoracic impedance. The proportions of RR values collected by acoustic method or by thoracic impedance which differed over 10 or 20% during more than 15 s, compared to capnometry, were 8.3 versus 14.3, and 1.5 versus 3.8%, respectively (p < 0.0001). The acoustic sensor had to be repositioned on three patients. For 11 patients, the Capnomask(®) was removed several times. In patients with drug or alcoholic poisoning, the acoustic method seems more accurate than thoracic impedance and better tolerated than face mask capnometry.",https://pubmed.ncbi.nlm.nih.gov/25614223/
25405692,Absolute and trend accuracy of a new regional oximeter in healthy volunteers during controlled hypoxia.,Anesthesia and analgesia,2014,"Redford D, Paidy S, Kashif F","Traditional patient monitoring may not detect cerebral tissue hypoxia, and typical interventions may not improve tissue oxygenation. Therefore, monitoring cerebral tissue oxygen status with regional oximetry is being increasingly used by anesthesiologists and perfusionists during surgery. In this study, we evaluated absolute and trend accuracy of a new regional oximetry technology in healthy volunteers.
A near-infrared spectroscopy sensor connected to a regional oximetry system (O3™, Masimo, Irvine, CA) was placed on the subject's forehead, to provide continuous measurement of regional oxygen saturation (rSO2). Reference blood samples were taken from the radial artery and internal jugular bulb vein, at baseline and after a series of increasingly hypoxic states induced by altering the inspired oxygen concentration while maintaining normocapnic arterial carbon dioxide pressure (PaCO2). Absolute and trend accuracy of the regional oximetry system was determined by comparing rSO2 against reference cerebral oxygen saturation (SavO2), that is calculated by combining arterial and venous saturations of oxygen in the blood samples.
Twenty-seven subjects were enrolled. Bias (test method mean error), standard deviation of error, standard error of the mean, and root mean square accuracy (ARMS) of rSO2 compared to SavO2 were 0.4%, 4.0%, 0.3%, and 4.0%, respectively. The limits of agreement were 8.4% (95% confidence interval, 7.6%-9.3%) to -7.6% (95% confidence interval, -8.4% to -6.7%). Trend accuracy analysis yielded a relative mean error of 0%, with a standard deviation of 2.1%, a standard error of 0.1%, and an ARMS of 2.1%. Multiple regression analysis showed that age and skin color did not affect the bias (all P > 0.1).
Masimo O3 regional oximetry provided absolute root-mean-squared error of 4% and relative root-mean-squared error of 2.1% in healthy volunteers undergoing controlled hypoxia.",https://pubmed.ncbi.nlm.nih.gov/25405692/
