PMID,Title,Journal,PubDate,Authors,Abstract,PubMedURL
29196250,The Influence of Sedation Level Guided by Bispectral Index on Therapeutic Effects for Patients with Severe Traumatic Brain Injury.,World neurosurgery,2018,"Yan K, Pang L, Gao H, Zhang H, Zhen Y, Ruan S, Wu W, Xu W, Gong K, Zhou X, Na H","Sedation therapy is vital for treating severe traumatic brain injury (TBI). Yet, types of sedation assessment tools and sedation levels that are suitable for sedation treatment have not been investigated.
To investigate the influence of different sedation levels guided by the Bispectral Index (BIS) on the therapeutic effects for severe TBI.
According to inclusion, exclusion, and rejection criteria, 35 patients were prospectively included and divided into Richmond Agitation Sedation Scale (RASS), BIS(I), and BIS(II) groups. The RASS group was controlled the level of sedation to within -2 or -3, and the BIS(I) and (II) groups within the range of 40-50 and 50-60, respectively. In addition to clinical data, RASS, BIS, and intracranial pressure (ICP) values were collected. RASS and ICP variability were introduced to investigate the different of sedative control effect with or without BIS monitor, and the control effect of ICP between different sedation levels. Statistical analysis was performed to estimate the effectiveness of different sedation levels guided by BIS in sedation treatment within 72 hours.
There were no significant differences in demographics among the 3 groups. RASS variability of the BIS(I) and (II) groups was significantly lower than that of the RASS group (P < 0.05), and in the BIS(I) group it was insignificantly lower than in the BIS(II) group. The ICP of the BIS(I) and (II) groups declined to <13.5 mm Hg significantly earlier than that of the RASS group (P < 0.05), and the difference between BIS(I) and (II) was insignificant. ICP variability of RASS group was higher than those of the BIS(I) and (II) groups (P < 0.05), and ICP variability of the BIS(I) group was significantly lower than that of the BIS(II) group (P < 0.05). Differences in days in the neurosurgery intensive care unit and outcomes among the 3 groups were insignificant.
BIS is more reliable than RASS for maintaining a stable sedation status and ICP. Deeper sedation levels (BIS 40-50) cause ICP to decrease more quickly, with lower ICP variability.",https://pubmed.ncbi.nlm.nih.gov/29196250/
28591048,Effects of dexmedetomidine on sleep quality of patients after surgery without mechanical ventilation in ICU.,Medicine,2017,"Lu W, Fu Q, Luo X, Fu S, Hu K","Sleep quality of patients in intensive care unit (ICU) has been recently recognized as an important aspect of the intensive care. Dexmedetomidine is one of the most recently introduced for sedation in the ICU. This study was designed to evaluate the effect of dexmedetomidine on sleep quality of patients without mechanical ventilation in ICU.The patients who were included in this study were divided into two groups. In the sedation group, dexmedetomidine was given by a continuous infusion targeting a sedation level -1 to -2 on the score of RASS (Richmond Agitation-Sedation Scale). In the no sedation group, the patients slept by themselves. No other sedatives were given. Bispectral Index (BIS) was performed on these hemodynamically stable critically ill patients for 12 consecutive hours. Sleep time and sleep depth were recorded.Twenty patients were studied. Compared to no sedation group, sleep efficiency and sleep time of patients in the sedation group was significantly higher during the night. Moreover, there was no significantly difference between the changes of blood pressure, heart rate, and respiratory rate.Dexmedetomidine is a clinically effective and safe sedative for the highly selected critically ill patients without endotracheal tube and mechanical ventilation in the ICU to increases total sleep time and improve sleep efficiency.",https://pubmed.ncbi.nlm.nih.gov/28591048/
28466100,Sedative effects of oral pregabalin premedication on intravenous sedation using propofol target-controlled infusion.,Journal of anesthesia,2017,"Karube N, Ito S, Sako S, Hirokawa J, Yokoyama T","The sedative effects of pregabalin during perioperative period have not been sufficiently characterized. The aim of this study was to verify the sedative effects of premedication with pregabalin on intravenous sedation (IVS) using propofol and also to assess the influences of this agent on circulation, respiration, and postanesthetic complications.
Ten healthy young volunteers underwent 1 h of IVS using propofol, three times per subject, on separate days (first time, no pregabalin; second time, pregabalin 100 mg; third time, pregabalin 200 mg). The target blood concentration (C
Propofol C
We conclude that oral premedication with pregabalin reduces the amount of propofol required to obtain an acceptable and adequate sedation level.",https://pubmed.ncbi.nlm.nih.gov/28466100/
28456907,Bispectral Index monitoring in cancer patients undergoing palliative sedation: a preliminary report.,Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2017,"Monreal-Carrillo E, Allende-Pérez S, Hui D, García-Salamanca MF, Bruera E, Verástegui E","Continuous palliative sedation (PS) is currently titrated based on clinical observation; however, it is often unclear if patients are still aware of their suffering. The aim of this prospective study is to characterize the level of consciousness in patients undergoing PS using Bispectral Index (BIS) monitoring.
We enrolled consecutive patients with refractory symptoms requiring PS. We documented the level of sedation using Ramsay Sedation Scale (RSS) and BIS at 0, 2, 4, 6, 12, and 24 h during the first day of PS and examined their degree of association. Intravenous midazolam or propofol was titrated according to the sedation level.
Twenty patients on PS were recruited and had BIS continuous monitoring. Delirium was the most frequent reason for PS (n = 15, 75%). The median time of sedation was 24.5 h (interquartile range 6-46). The average time to achieve the desired sedation level was 6 h, and dose titration was required in 80% of the cases. At baseline, 14 (70%) patients were considered to be awake according to RSS (i.e., 1-3) and 19 (95%) were awake according to BIS (i.e., >60%). This proportion decreased to 31 and 56% at 4 h, 27% and 53 at 6 h, and 22 and 33% at 24 h. RS and BIS had moderate correlation (rho = -0.58 to -0.65); however, a small proportion of patients were found to be awake by BIS (i.e., ≥60%) despite clinical observation (i.e., RSS 4-6) indicating otherwise.
The BIS is a noninvasive, bedside, real-time continuous monitoring method that may facilitate the objective assessment of level of consciousness and dose titration in patients undergoing PS.",https://pubmed.ncbi.nlm.nih.gov/28456907/
27220943,Bispectral Index Monitoring in Terminally Ill Patients: A Validation Study.,Journal of pain and symptom management,2016,"Masman AD, van Dijk M, van Rosmalen J, Blussé van Oud-Alblas HJ, Ista E, Baar FP, Tibboel D","If regular therapies cannot relieve symptoms sufficiently in the last days of life, continuous palliative sedation may serve to reduce consciousness. Sedation level can be measured with EEG monitoring with the bispectral index (BIS) monitor.
To determine the feasibility and validity of BIS monitoring in terminally ill patients.
In this prospective study, BIS registrations were performed in unconscious end-of-life patients admitted to a palliative care center. Validated scores were used to measure level of sedation (Ramsay score), pain (Numeric Rating Scale or Rotterdam Elderly Pain Observations Scale), delirium (Delirium Observation Screening score), and overall comfort (Numeric Rating Scale). Validity and sensitivity to change of BIS values were considered, and the effects of medication and the time till death on BIS values were evaluated in a linear mixed model analysis.
Fifty-eight patients were included for analysis. BIS monitoring was acceptable to patients, relatives, and medical staff. BIS values were moderately correlated with Ramsay scores (0.46) but were highly variable for deeply sedated patients. BIS values changed significantly before and after a midazolam dose (P < 0.001). Midazolam treatment resulted on average in a statistically significant reduction of the BIS values (-4.5, 95% CI -7.0 to -2.0), whereas morphine and haloperidol did not.
This is one of the first validation studies in which BIS monitoring in end-of-life patients is described. BIS monitoring is feasible in unconscious terminally ill patients. However, based on our results, the wide range of BIS values in deeply sedated and comfortable patients seems to hamper its use in daily clinical practice.",https://pubmed.ncbi.nlm.nih.gov/27220943/
27113580,Depth-dependent changes of obstruction patterns under increasing sedation during drug-induced sedation endoscopy: results of a German monocentric clinical trial.,Sleep & breathing = Schlaf & Atmung,2016,"Kellner P, Herzog B, Plößl S, Rohrmeier C, Kühnel T, Wanzek R, Plontke S, Herzog M","Drug-induced sedation endoscopy (DISE) and simulated snoring (SimS) can locate the site of obstruction in patients with sleep-disordered breathing (SDB). There is clinical evidence for a change in collapsibility of the upper airway depending on the depth of sedation. So far, a dose-response relationship between sedation and collapsibility has not been demonstrated.
DISE and SimS were performed in 60 consecutive patients with SDB under monitoring of depth of sedation by BiSpectral Index® (BIS). Initially, SimS was conducted followed by DISE using bolus application of propofol. Sedation was performed up to a sedation level representing slow wave sleep (BIS = 40). The collapsibility of the upper airway was documented at decreasing sedation levels by an identical pictogram classification.
For all levels and patterns of obstruction, a dose-dependent increase in the collapsibility of the upper airway was detected. A maximum collapsibility was achieved at sedation levels representing slow wave sleep. The collapsibility during SimS corresponded to light sleep stages and did not cover slow wave sleep.
A dose-dependent change of patterns of obstructions can be observed during DISE under BIS monitoring indicating sedation depth. The obtained patterns of obstruction during DISE and SimS should thus be interpreted with regard to the sedation depth.",https://pubmed.ncbi.nlm.nih.gov/27113580/
26564411,Propofol Affects Different Human Brain Regions Depending on Depth of Sedation(△).,Chinese medical sciences journal = Chung-kuo i hsueh k'o hsueh tsa chih,2015,"Quan X, Ye TH, Lin SF, Zou L, Tian SY","To investigate the effect of propofol on brain regions at different sedation levels and the association between changes in brain region activity and loss of consciousness using blood oxygen level-dependent functional magnetic resonance imaging (BOLD-fMRI) and bispectral index (BIS) monitoring.
Forty-eight participants were enrolled at Peking Union Medical College Hospital from October 2011 to March 2012 and randomly assigned to a mild or a deep sedation group using computer- generated random numbers. Preliminary tests were performed a week prior to scanning to determine target effect site concentrations based on BIS and concomitant Observer's Assessment of Alertness/Sedation scores while under propofol. Within one week of the preliminary tests where propofol dose-response was established, BOLD-fMRI was conducted to examine brain activation with the subject awake, and with propofol infusion at the sedation level.
Mild propofol sedation inhibited left inferior parietal lobe activation. Deep sedation inhibited activation of the left insula, left superior temporal gyrus, and right middle temporal gyrus. Compared with mild sedation, deep propofol sedation inhibited activation of the left thalamus, precentral gyrus, anterior cingulate, and right basal nuclei.
Mild and deep propofol sedation are associated with inhibition of different brain regions, possibly explaining differences in the respective loss of consciousness processes.",https://pubmed.ncbi.nlm.nih.gov/26564411/
26219614,"The relationship between the Bispectral Index (BIS) and the Observer Alertness of Sedation Scale (OASS) scores during propofol sedation with and without ketamine: a randomized, double blinded, placebo controlled clinical trial.",Journal of clinical monitoring and computing,2016,"De Oliveira GS, Kendall MC, Marcus RJ, McCarthy RJ","Prior studies have examined the static effect of intravenous ketamine on the BIS Index for sedation but it remains unknown if the BIS Index is a reliable method to track sedation levels in the presence of ketamine. The major objective of the current investigation was to compare the BIS Vista Index ability to track varying depths of sedation as determined by OASS scores in a standardized anesthetic regimen with and without ketamine. The study was a randomized, double blinded clinical trial. Patients undergoing breast surgery under sedation with propofol were randomized to receive ketamine (1.5 μg kg min(-1)) or saline. Infusion data was used to estimate propofol plasma concentrations (Cp). The main outcome of interest was the correlation between the BIS Vista Index with the OASS score. Twenty subjects were recruited and fifteen completed the study. Four hundred fifty-five paired data points were included in the analysis. Model performance (Nagelkerke R(2)) of the multinomial logistic regression model was 0.57 with the c-statistic of 0.87 (95 % CI 0.82-0.91). Compared to awake the odds ratio for BIS values predicting moderate sedation in the saline/propofol group 1.19 (95 % CI 1.12-1.25) but only 1.06 (95 % CI 1.02-1.1) in the ketamine/propofol group (P = 0.001). There was no difference in the odds for BIS values to predict deep sedation between groups (P = 0.14). The BIS monitor can be used to monitor sedation level even when ketamine is used with propofol as part of the sedation regimen. However, ketamine reduces the value of the BIS in predicting moderate sedation levels.",https://pubmed.ncbi.nlm.nih.gov/26219614/
25571691,Bispectral Index Monitoring: validity and utility in pediatric dentistry.,The Journal of clinical pediatric dentistry,2014,"Goyal A, Mittal N, Mittal P, Gauba K","Reliable and safe provision of sedation and general anesthesia is dependent on continuous vigilance of patient's sedation depth. Failure to do so may result in unintended oversedation or undersedation. It is a common practice to observe sedation depth by applying subjective sedation scales and in case of general anesthesia, practitioner is dependent on vital sign assessment. The Bispectral Index System (BIS) is a recently introduced objective, quantitative, easy to use, and free from observer bias, and clinically useful tool to assess sedation depth and it precludes the need to stimulate the patient to assess his sedation level. The present article is an attempt to orient the readers towards utility and validity of BIS for sedation and general anesthesia in pediatric dentistry. In this article, we attempt to make the readers understand the principle of BIS, its variation across sedation continuum, its validity across different age groups and for a variety of sedative drugs.",https://pubmed.ncbi.nlm.nih.gov/25571691/
25048996,Is there an appropriate bispectral index for upper gastrointestinal endoscopy in spontaneous breathing in the pediatric patient?,Revista espanola de anestesiologia y reanimacion,2015,"Alados-Arboledas FJ, Millán-Bueno MP, Expósito-Montes JF, Arévalo-Garrido A, Pérez-Parras A, de la Cruz-Moreno J","The bispectral index (BIS) values that predict appropriate anesthetic level to perform an upper gastrointestinal endoscopy in spontaneous breathing are not well established in Pediatrics. The objective of this study is to determine whether it is possible to find an appropriate, less profound, BIS level in the pediatric patient that would enable an upper gastrointestinal endoscopy (UGE) to be performed in spontaneous breathing without causing gag reflex or motor response.
A prospective study was designed and included 61 patients from 12-167 months old, and an ASAI-II who needed a diagnostic UGE. The study was conducted from October 2011 to March 2013.
UGE performed with an anesthetic protocol using propofol. The vital signs measured were heart and respiratory rate, pulse oximetry, non-invasive blood pressure. The sedation level score (Ramsay scale) and BIS values were also measured. The first attempt was performed at BIS level 60-69, and this was not feasible, then the anesthetic was deepened and a second attempt made at BIS level 50-59. If this was still not possible a deeper anesthetic level was then achieved and a third attempt made at BIS level 45-49. Variables of interest were: effective BIS level (eBIS), BIS level at which UGE was performed without gag reflex or motor response; propofol total dose (mgkg(-1)), induction time (time from onset of sedation to effective start of UGE). A logistic regression analysis was performed to obtain an equation to estimate the possibility of UGE success.
The distribution of the patient was: male 40%, female 60%, with 11 (18%) patients under 36 months. The statistical values are expressed as mean and standard deviation, with following results; age (months): 95.9±45.86; weight (kg): 30.5±14.68; effective BIS: 56.41±4.63; induction time (minutes): 11.07±2.69; total propofol dose (per kg): 4.86±1.21. An additional intra-procedure propofol bolus was given in 38 patients (62%), with 7/38 of them (18%) due to movement, and 31/38 (82%) due to BIS level increase. No statistical differences were found in effective BIS level between older and younger patients.
According to the results, BIS levels below 59 predict UGE success, with 72.13% sensitivity and 88.06% specificity in the pediatric population studied.",https://pubmed.ncbi.nlm.nih.gov/25048996/
22656675,Extracorporeal circulation interference on emergence from anesthesia in patients submitted to myocardial revascularization.,Revista brasileira de anestesiologia,2012,"Barbosa RA, Malbouisson LM, dos Santos LM, Piccioni Mde A, Carmona MJ","Extracorporeal circulation (ECC) may change drug pharmacokinetics as well as brain function. The objectives of this study are to compare emergence time and postoperative sedation intensity assessed by the bispectral index (BIS) and the Ramsay sedation scale in patients undergoing myocardial revascularization (MR) with or without ECC.
Ten patients undergoing MR with ECC (ECC group) and 10 with no ECC (no-ECC group) were administered with sufentanyl, propofol 2.0 μg.mL(-1) and pancuronium target controlled infusion. After surgery, propofol infusion was reduced to 1 μg.mL(-1) and suspended when extubation was indicated. Patients BIS, Ramsay scale and time to wake up were assessed.
The ECC group showed lower BIS values beginning at 60 minutes after surgery (no-ECC = 66±13 and ECC = 53±14, p=0.01) until 120 minutes after infusion (no-ECC = 85±8 and ECC = 73±12, p=0.02). Sedation level measured by the Ramsay scale was higher in the ECC group at 30 minutes after the end of the surgery (no-ECC = 5±1 and ECC = 6±0, p=0.021), at the end of infusion (no-ECC = 5±1 and ECC = 6±1, p=0.012) and 5 minutes after the end of infusion (no-ECC = 4±1 and ECC = 5±0.42, p=0.039). Emergence from anesthesia time was higher in the ECC group (no-ECC = 217±81 and ECC = 319±118, p=0.038).
There was a higher intensity of sedation after the end of surgery and a longer wake up time in ECC group, suggesting changes in the pharmacokinetics of propofol or effects of ECC on central nervous system.",https://pubmed.ncbi.nlm.nih.gov/22656675/
22442778,Utility of bispectral index monitoring during intravenous sedation in the dental office.,The International journal of oral & maxillofacial implants,2012,"Munoz Garcia J, Vidal Marcos AV, Restoy Lozano A, Gasco Garcia C","This research sought to compare two different systems to monitor sedated patients undergoing implant surgery in the dental office: the bispectral index (BIS) and the Ramsay scale. This information was used to establish an optimal BIS range for surgery in these patients and to calculate differences in drug consumption in both groups.
Consecutive patients undergoing implant surgery were studied and randomly assigned to two groups. Patients were sedated using intravenous propofol, fentanyl, and midazolam. The sedation level in group A was measured using the Ramsay scale. In group B, the Ramsay scale and the BIS were used together. Heart rate, blood pressure, and peripheral oxygen saturation were monitored in all patients. The levels of anxiety, satisfaction, and drug consumption were compared between groups.
Forty-three patients were included; 20 were placed in group A and 23 were included in group B. There were no differences in the hemodynamic and respiratory parameters monitored or in anxiety or satisfaction levels in both groups. In group B patients, the BIS values stabilized around 85; the Ramsay scale stabilized around 3 in both groups and remained at these levels until the end of the procedure. Drug consumption was significantly lower in the BIS group.
The optimal BIS value during intravenous sedation in sedated ambulatory patients in dental surgery should be within the 80 to 85 range. BIS monitoring allows for reduced consumption of propofol, fentanyl, and midazolam.",https://pubmed.ncbi.nlm.nih.gov/22442778/
22091873,The influence of oral VPA on the required dose of propofol for sedation during dental treatment in patients with mental retardation: a prospective observer-blinded cohort study.,Epilepsia,2012,"Ishii M, Higuchi H, Maeda S, Tomoyasu Y, Egusa M, Miyawaki T","In sedation of dental patients with moderate or severe mental retardation, it is difficult to identify the optimum sedation level and to maintain it appropriately. Moreover, many patients have concomitant epilepsy and are medicated with oral antiepileptic drugs (AEDs), which influence the drug-metabolizing enzymes. In particular, valproate (VPA) has been demonstrated to inhibit propofol metabolism in vitro. Therefore, the objective of the present study was to investigate the clinical influence of oral VPA on the required dose of propofol for sedation, with use of a prospective cohort study design. We studied 45 patients with moderate or severe mental retardation who underwent dental treatment under sedation. Propofol was infused, and sedation was maintained at the same level in all patients using a bispectral index (BIS) monitor. After the completion of treatment for the scheduled patients, patients were divided into those with oral VPA treatment (VPA group: 20 patients) and without any oral antiepileptic treatment (control group: 25 patients). The propofol dose required for sedation and times to the recovery of the eyelash reflex and spontaneous eye opening were evaluated. The median required propofol doses in the VPA and control groups were 4.15 (range 1.97-5.88) and 5.67 (2.92-7.17) mg/kg/h, respectively. We observed a statistically significant difference between the two patient groups with respect to median VPA dose (p < 0.01). However, no statistically significant differences were noted in the time until eyelash reflex recovery or spontaneous eye opening between the two groups. The results suggest that oral VPA reduces the dose of propofol required for sedation during dental treatment in patients with moderate or severe mental retardation.",https://pubmed.ncbi.nlm.nih.gov/22091873/
21768900,Bispectral index to monitor propofol sedation in trauma patients.,The Journal of trauma,2011,"Ogilvie MP, Pereira BM, Ryan ML, Gomez-Rodriguez JC, Pierre EJ, Livingstone AS, Proctor KG","This study tested the hypothesis that the bispectral index (BIS) is reliable relative to clinical judgment for estimating sedation level during daily propofol spontaneous awakening trials (SATs) in trauma patients.
This was a prospective observational trial with waiver of consent conducted in the intensive care unit of Level I trauma center in 94 mechanically ventilated trauma patients sedated with propofol alone or in combination with midazolam. BIS, Richmond Agitation Sedation Scale (RASS), electromyography, and heart rate variability, as a test of autonomic function, were measured for 45 minutes during daily SATs. Data were evaluated with analysis of variance, linear regression, and nonparametric tests.
The BIS wave form coincided almost exactly with propofol on/off. Steady-state BIS correlated with RASS (p < 0.0001) and with propofol dose (p < 0.0001), but the strengths of association were relatively low (all r(2) < 0.5). BIS wave form was not altered by age, heart rate, or heart rate variability and was similar with propofol alone or propofol plus midazolam, but the presence of brain injury or the use of paralytics shifted the curve downward (both p < 0.001). The overall test characteristics for BIS versus RASS without neuromuscular blockade were sensitivity: 90% versus 77% (p = 0.034); specificity: 90% versus 75% (p = 0.021); positive predictive value: 90% versus 76% (p = 0.021), and negative predictive value: 90% versus 76% (p = 0.021).
In the first trial in trauma patients and largest trial in any surgical population, the (1) BIS was reliable and has advantages over RASS of being continuous and objective, at least during a propofol SAT; (2) BIS interpretation remains somewhat subjective in patients receiving paralytic agents or with traumatic brain injury.",https://pubmed.ncbi.nlm.nih.gov/21768900/
21744732,Comparison of alfentanil and remifentanil infusions in combination with propofol for the outpatient extra-corporeal shock wave lithotripsy.,Bratislavske lekarske listy,2011,"Sizlan A, Cekmen N, Bedir S, Yanarates O, Ozhan MO, Cosar A","The aim of this study is to compare the efficiency of propofol+remifentanil to propofol+alfentanil in reducing pain in patients with urinary system stones undergoing outpatient Extracorporeal Shock Wave Lithotripsy (ESWL).
In this prospective study, 30 patients, ASA (American Society of Anesthesiologist) I-II, who are 18-60 years old and undergoing Extracorporeal Shock Wave Lithotripsy for urinary system stones were included. Patients were randomly selected for either propofol+remifentanil (Group PR) or propofol+alfentanil treatment (Group PA). Propofol was given at a dose 1 mg/kg, and then 5mg doses were given to maintain a BIS (Bispectral Index) level 60-70. Remifentanil (0.2 microg/kg (-1) bolus dose and later 0.02 microgkg(-1) min(-1) infusions) was given to the group PR and alfentanil (bolus dose 7 microgkg(-1) and later with 0.7 microgkg(-1) min(-1) infusions) was given to the group PA. If needed, the patients might use 10 ig remifentanil and 50 ig alfentanil bolus doses in group PR and PA using patient controlled analgesia (PCA) device. ECG, SpO2, BIS levels and arterial blood pressures were monitored and recorded. Patients were evaluated with Ramsay Sedation Level Evaluation Scale and with Modified Aldrete Scoring System during and after the procedure. VAS was given to patients to mark their pain level on this scale at the end of the procedure.
The values at pre-induction and post- induction in each group were statistically different but difference did not exist between the PR and PA groups.
We concluded that both methods may be successfully used for patients undergoing ESWL (Tab. 6, Rief. 29).",https://pubmed.ncbi.nlm.nih.gov/21744732/
21131550,Modeling the effect of propofol and remifentanil combinations for sedation-analgesia in endoscopic procedures using an Adaptive Neuro Fuzzy Inference System (ANFIS).,Anesthesia and analgesia,2011,"Gambús PL, Jensen EW, Jospin M, Borrat X, Martínez Pallí G, Fernández-Candil J, Valencia JF, Barba X, Caminal P, Trocóniz IF","The increasing demand for anesthetic procedures in the gastrointestinal endoscopy area has not been followed by a similar increase in the methods to provide and control sedation and analgesia for these patients. In this study, we evaluated different combinations of propofol and remifentanil, administered through a target-controlled infusion system, to estimate the optimal concentrations as well as the best way to control the sedative effects induced by the combinations of drugs in patients undergoing ultrasonographic endoscopy.
One hundred twenty patients undergoing ultrasonographic endoscopy were randomized to receive, by means of a target-controlled infusion system, a fixed effect-site concentration of either propofol or remifentanil of 8 different possible concentrations, allowing adjustment of the concentrations of the other drug. Predicted effect-site propofol (C(e)pro) and remifentanil (C(e)remi) concentrations, parameters derived from auditory evoked potential, autoregressive auditory evoked potential index (AAI/2) and electroencephalogram (bispectral index [BIS] and index of consciousness [IoC]) signals, as well as categorical scores of sedation (Ramsay Sedation Scale [RSS] score) in the presence or absence of nociceptive stimulation, were collected, recorded, and analyzed using an Adaptive Neuro Fuzzy Inference System. The models described for the relationship between C(e)pro and C(e)remi versus AAI/2, BIS, and IoC were diagnosed for inaccuracy using median absolute performance error (MDAPE) and median root mean squared error (MDRMSE), and for bias using median performance error (MDPE). The models were validated in a prospective group of 68 new patients receiving different combinations of propofol and remifentanil. The predictive ability (P(k)) of AAI/2, BIS, and IoC with respect to the sedation level, RSS score, was also explored.
Data from 110 patients were analyzed in the training group. The resulting estimated models had an MDAPE of 32.87, 12.89, and 8.77; an MDRMSE of 17.01, 12.81, and 9.40; and an MDPE of -1.86, 3.97, and 2.21 for AAI/2, BIS, and IoC, respectively, in the absence of stimulation and similar values under stimulation. P(k) values were 0.82, 0.81, and 0.85 for AAI/2, BIS, and IoC, respectively. The model predicted the prospective validation data with an MDAPE of 34.81, 14.78, and 10.25; an MDRMSE of 16.81, 15.91, and 11.81; an MDPE of -8.37, 5.65, and -1.43; and P(k) values of 0.81, 0.8, and 0.8 for AAI/2, BIS, and IoC, respectively.
A model relating C(e)pro and C(e)remi to AAI/2, BIS, and IoC has been developed and prospectively validated. Based on these models, the (C(e)pro, C(e)remi) concentration pairs that provide an RSS score of 4 range from (1.8 μg·mL(-1), 1.5 ng·mL(-1)) to (2.7 μg·mL(-1), 0 ng·mL(-1)). These concentrations are associated with AAI/2 values of 25 to 30, BIS of 71 to 75, and IoC of 72 to 76. The presence of noxious stimulation increases the requirements of C(e)pro and C(e)remi to achieve the same degree of sedative effects.",https://pubmed.ncbi.nlm.nih.gov/21131550/
21104443,The role of the ADRA2A C1291G genetic polymorphism in response to dexmedetomidine on patients undergoing coronary artery surgery.,Molecular biology reports,2011,"Yağar S, Yavaş S, Karahalil B","The existence of interindividual drug response variability has been known for a long time. Individual susceptibility which might cause toxicity or inadequate treatment is important in drug therapy. Genetic polymorphisms in genes responsible for drug response are expected to be useful in keeping track of differences among individuals. Dexmedetomidine is a sedative drug, whose use in intensive care unit patients was confirmed by USA-Food Drug Administration (FDA) by the end of 1999. It was proven that dexmedetomidine shows its clinic effect via the α(2)-AR. However, to the best of our knowledge, to date, there is no investigation in clinic indicating the relation between dexmedetomidine and α(2A)-AR gene polymorphism. The aim of our study was to investigate the association between the effect of α(2A)-Adrenergic Receptor (ADRA2A) C-1291G gene polymorphism in the promoter region of the candidate gene and clinical effects (sedative and haemodynamics effects) of dexmedetomidine. One hundred and ten patients undergoing coronary artery surgery were prospectively studied. Anesthetic technique was standardized with fentanyl, midazolam and rocuronium bromide. Patients were monitorized with Bispectral Index (BIS) monitor in addition to the routine invasive haemodynamic monitorization in the operation room. The Ramsay Sedation Scale was also used in order to determine the sedation level just arriving to Intensive Care Unit (ICU). The genotyping of ADRA2A C1291G was done by Restriction Fragment Length Polymorphism-Polymerase Chain Reaction (RFLP-PCR). We found the frequencies of C1291C, C1291G and G1291G genotypes, as 43.6, 45.5 and 10.9%, respectively. Patients who carry variant genotype had higher BIS and Ramsay Sedation Scores, indicating a longer period for falling asleep. The results of our study are promising, considering the association between ADRA2A polymorphism and response to dexmedetomidine. However, further investigations on other ADRA2A locus or haplotypes might be useful to clarify the relation between this gene and dexmedetomidine activity.",https://pubmed.ncbi.nlm.nih.gov/21104443/
20400003,General anesthesia occurs frequently in elderly patients during propofol-based sedation and spinal anesthesia.,Journal of clinical anesthesia,2010,"Sieber FE, Gottshalk A, Zakriya KJ, Mears SC, Lee H","To test the hypothesis that sedation in elderly patients is often electrophysiologically equivalent to general anesthesia (GA).
Prospective, observational study.
Operating room of a university medical center.
40 elderly patients (>or=65 yrs of age) undergoing hip fracture repair with spinal anesthesia and propofol-based sedation.
In the routine practice group (RP; n = 15), propofol sedation was administered per the usual routine of the anesthesiologist. In the targeted sedation group (TS; n = 25), sedation was titrated to an observer's assessment of alertness/sedation (OAA/S) score of 4 (ie, lethargic in response to name called) to 5 (ie, awake and alert).
Both patient groups underwent processed electroencephalographic monitoring using bispectral index (BIS) intraoperatively. BIS levels were compared between groups to determine amount of surgical time spent in GA (BIS <or= 60).
In the RP group, subjects spent 32.2% of surgical time at BIS levels consistent with GA. Although averaged BIS values during surgery increased from (mean +/- SD) 71 +/- 16 to 88 +/- 9 (P < 0.001), GA was still observed during 5% of surgical time in the TS group. Overall, 13 of 15 (87%) RP group patients and 11 of 25 (44%) TS group patients (P < 0.010) experienced some period of GA.
BIS levels consistent with GA occur frequently in elderly patients during propofol-based sedation for spinal anesthesia. Altering routine practice such that sedation is titrated to a targeted clinically-determined sedation level reduces - but does not eliminate - this incidence.",https://pubmed.ncbi.nlm.nih.gov/20400003/
19930838,Comparison of entropy and bispectral index during propofol and fentanyl sedation in monitored anaesthesia care.,The Journal of international medical research,2009,"Balci C, Karabekir HS, Kahraman F, Sivaci RG","Comparison of entropy (state entropy [SE] and response entropy [RE]) with the bispectral index (BIS) during propofol sedation in monitored anaesthesia care (MAC) was carried out in patients undergoing hand surgery. Thirty candidates for elective hand surgery were pre-medicated with midazolam 0.06 mg/kg and atropine 0.01 mg/kg. Sedation was induced with intravenous propofol and fentanyl was also administered. The Modified Observer's Assessment of Alertness/Sedation Scale (MOAA/S) was used to determine sedation level and pain was maintained at < 4 on a 0 - 10 verbal rating scale. The BIS, entropy, MOAA/S and pain values were recorded before initiation of sedation (control), during initiation of sedation, during surgery, and for 30 min after the end of surgery and anaesthesia. On initiation of sedation, entropy decreased more rapidly than BIS. At 10 min after initiation of sedation, the mean +/- SD values for MOAA/S, BIS, RE and SE were 3.00 +/- 0.36, 85.45 +/- 0.15, 74.00 +/- 0.60 and 72.02 +/- 0.12, respectively. During recovery, BIS and RE and SE increased in parallel with MOAA/S. It is concluded that entropy monitoring is as reliable as BIS monitoring in MAC.",https://pubmed.ncbi.nlm.nih.gov/19930838/
