PMID,Title,Journal,PubDate,Authors,Abstract,PubMedURL
34864306,A Survey of Neuromonitoring Practices in North American Pediatric Intensive Care Units.,Pediatric neurology,2022,"Kirschen MP, LaRovere K, Balakrishnan B, Erklauer J, Francoeur C, Ganesan SL, Jayakar A, Lovett M, Luchette M, Press CA, Wolf M, Ferrazzano P, Wainwright MS, Appavu B, ","Neuromonitoring is the use of continuous measures of brain physiology to detect clinically important events in real-time. Neuromonitoring devices can be invasive or non-invasive and are typically used on patients with acute brain injury or at high risk for brain injury. The goal of this study was to characterize neuromonitoring infrastructure and practices in North American pediatric intensive care units (PICUs).
An electronic, web-based survey was distributed to 70 North American institutions participating in the Pediatric Neurocritical Care Research Group. Questions related to the clinical use of neuromonitoring devices, integrative multimodality neuromonitoring capabilities, and neuromonitoring infrastructure were included. Survey results were presented using descriptive statistics.
The survey was completed by faculty at 74% (52 of 70) of institutions. All 52 institutions measure intracranial pressure and have electroencephalography capability, whereas 87% (45 of 52) use near-infrared spectroscopy and 40% (21/52) use transcranial Doppler. Individual patient monitoring decisions were driven by institutional protocols and collaboration between critical care, neurology, and neurosurgery attendings. Reported device utilization varied by brain injury etiology. Only 15% (eight of 52) of institutions utilized a multimodality neuromonitoring platform to integrate and synchronize data from multiple devices. A database of neuromonitoring patients was maintained at 35% (18 of 52) of institutions. Funding for neuromonitoring programs was variable with contributions from hospitals (19%, 10 of 52), private donations (12%, six of 52), and research funds (12%, six of 52), although 73% (40 of 52) have no dedicated funds.
Neuromonitoring indications, devices, and infrastructure vary by institution in North American pediatric critical care units. Noninvasive modalities were utilized more liberally, although not uniformly, than invasive monitoring. Further studies are needed to standardize the acquisition, interpretation, and reporting of clinical neuromonitoring data, and to determine whether neuromonitoring systems impact neurological outcomes.",https://pubmed.ncbi.nlm.nih.gov/34864306/
34543237,The Strength of Alpha Oscillations in the Electroencephalogram Differently Affects Algorithms Used for Anesthesia Monitoring.,Anesthesia and analgesia,2021,"Weyer C, Prötzl E, Kinateder T, Nowak F, Husemann C, Hautmann H, Kratzer S, Schneider G, Kreuzer M","Intraoperative patient monitoring using the electroencephalogram (EEG) can help to adequately adjust the anesthetic level. Therefore, the processed EEG (pEEG) provides the anesthesiologist with the estimated anesthesia level. The commonly used approaches track the changes from a fast- and a low-amplitude EEG during wakefulness to a slow- and a high-amplitude EEG under general anesthesia. However, besides these changes, another EEG feature, a strong oscillatory activity in the alpha band (8-12 Hz), develops in the frontal EEG. Strong alpha-band activity during general anesthesia seems to reflect an appropriate anesthetic level for certain anesthetics, but the way the common pEEG approaches react to changes in the alpha-band activity is not well explained. Hence, we investigated the impact of an artificial alpha-band modulation on pEEG approaches used in anesthesia research.
We performed our analyses based on 30 seconds of simulated sedation (n = 25) EEG, simulated anesthesia (n = 25) EEG, and EEG episodes from 20 patients extracted from a steady state that showed a clearly identifiable alpha peak in the density spectral array (DSA) and a state entropy (GE Healthcare) around 50, indicative of adequate anesthesia. From these traces, we isolated the alpha activity by band-pass filtering (8-12 Hz) and added this alpha activity to or subtracted it from the signals in a stepwise manner. For each of the original and modified signals, the following pEEG values were calculated: (1) spectral edge frequency (SEF95), (2) beta ratio, (3) spectral entropy (SpEntr), (4) approximate entropy (ApEn), and (5) permutation entropy (PeEn).
The pEEG approaches showed different reactions to the alpha-band modification that depended on the data set and the amplification step. The beta ratio and PeEn decreased with increasing alpha activity for all data sets, indicating a deepening of anesthesia. The other pEEG approaches behaved nonuniformly. SEF95, SpEntr, and ApEn decreased with increasing alpha for the simulated anesthesia data (arousal) but decreased for simulated sedation. For the patient EEG, ApEn indicated an arousal, and SEF95 and SpEntr showed a nonuniform change.
Changes in the alpha-band activity lead to different reactions for different pEEG approaches. Hence, the presence of strong oscillatory alpha activity that reflects an adequate level of anesthesia may be interpreted differently, by an either increasing (arousal) or decreasing (deepening) pEEG value. This could complicate anesthesia navigation and prevent the adjustment to an adequate, alpha-dominant anesthesia level, when titrating by the pEEG values.",https://pubmed.ncbi.nlm.nih.gov/34543237/
34336174,Secure Patient Authentication Framework in the Healthcare System Using Wireless Medical Sensor Networks.,Journal of healthcare engineering,2021,"Jan SU, Ali S, Abbasi IA, Mosleh MAA, Alsanad A, Khattak H","Biosensor is a means to transmit some physical phenomena, like body temperature, pulse, respiratory rate, electroencephalogram (EEG), electrocardiogram (ECG), and blood pressure. Such transmission is performed via Wireless Medical Sensor Network (WMSN) while diagnosing patients remotely through Internet-of-Medical-Things (IoMT). The sensitive data transmitted through WMSN from IoMT over an insecure channel is vulnerable to several threats and needs proper attention to be secured from adversaries. In contrast to addressing the security of all associated entities involving patient monitoring in the healthcare system or ensuring the integrity, authorization, and nonrepudiation of information over the communication line, no one can guarantee its security without a robust authentication protocol. Therefore, we have proposed a lightweight and robust authentication scheme for the network-enabled healthcare devices (IoMT) that mitigate all the identified weaknesses posed in the recent literature. The proposed protocol's security has been analyzed formally using BAN logic and ProVerif2.02 and informally using pragmatic illustration. Simultaneously, at the end of the paper, the performance analysis result shows a delicate balance of security with performance that is often missing in the current protocols.",https://pubmed.ncbi.nlm.nih.gov/34336174/
33745882,Evaluation of artificial intelligence systems for assisting neurologists with fast and accurate annotations of scalp electroencephalography data.,EBioMedicine,2021,"Roy S, Kiral I, Mirmomeni M, Mummert T, Braz A, Tsay J, Tang J, Asif U, Schaffter T, Ahsen ME, Iwamori T, Yanagisawa H, Poonawala H, Madan P, Qin Y, Picone J, Obeid I, Marques BA, Maetschke S, Khalaf R, Rosen-Zvi M, Stolovitzky G, Harrer S, ","Assistive automatic seizure detection can empower human annotators to shorten patient monitoring data review times. We present a proof-of-concept for a seizure detection system that is sensitive, automated, patient-specific, and tunable to maximise sensitivity while minimizing human annotation times. The system uses custom data preparation methods, deep learning analytics and electroencephalography (EEG) data.
Scalp EEG data of 365 patients containing 171,745 s ictal and 2,185,864 s interictal samples obtained from clinical monitoring systems were analysed as part of a crowdsourced artificial intelligence (AI) challenge. Participants were tasked to develop an ictal/interictal classifier with high sensitivity and low false alarm rates. We built a challenge platform that prevented participants from downloading or directly accessing the data while allowing crowdsourced model development.
The automatic detection system achieved tunable sensitivities between 75.00% and 91.60% allowing a reduction in the amount of raw EEG data to be reviewed by a human annotator by factors between 142x, and 22x respectively. The algorithm enables instantaneous reviewer-managed optimization of the balance between sensitivity and the amount of raw EEG data to be reviewed.
This study demonstrates the utility of deep learning for patient-specific seizure detection in EEG data. Furthermore, deep learning in combination with a human reviewer can provide the basis for an assistive data labelling system lowering the time of manual review while maintaining human expert annotation performance.
IBM employed all IBM Research authors. Temple University employed all Temple University authors. The Icahn School of Medicine at Mount Sinai employed Eren Ahsen. The corresponding authors Stefan Harrer and Gustavo Stolovitzky declare that they had full access to all the data in the study and that they had final responsibility for the decision to submit for publication.",https://pubmed.ncbi.nlm.nih.gov/33745882/
33249784,Treating Epilepsy Patients with Investigational Anti-COVID-19 Drugs: Recommendations by the Israeli Chapter of the ILAE.,The Israel Medical Association journal : IMAJ,2020,"Ekstein D, Noyman I, Fahoum F, Herskovitz M, Linder I, Ben Zeev B, Eyal S","The coronavirus disease-2019 (COVID-19) and its management in patients with epilepsy can be complex. Prescribers should consider potential effects of investigational anti-COVID-19 drugs on seizures, immunomodulation by anti-seizure medications (ASMs), changes in ASM pharmacokinetics, and the potential for drug-drug interactions (DDIs). The goal of the Board of the Israeli League Against Epilepsy (the Israeli Chapter of the International League Against Epilepsy, ILAE) was to summarize the main principles of the pharmacological treatment of COVID-19 in patients with epilepsy. This guide was based on current literature, drug labels, and drug interaction resources. We summarized the available data related to the potential implications of anti-COVID-19 co-medication in patients treated with ASMs. Our recommendations refer to drug selection, dosing, and patient monitoring. Given the limited availability of data, some recommendations are based on general pharmacokinetic or pharmacodynamic principles and might apply to additional future drug combinations as novel treatments emerge. They do not replace evidence-based guidelines, should those become available. Awareness to drug characteristics that increase the risk of interactions can help adjust anti-COVID-19 and ASM treatment for patients with epilepsy.",https://pubmed.ncbi.nlm.nih.gov/33249784/
33018934,Robust Epileptic Seizure Detection on Wearable Systems with Reduced False-Alarm Rate.,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2020,"Zanetti R, Aminifar A, Atienza D","Epilepsy affects more than 50 million people and ranks among the most common neurological diseases worldwide. Despite advances in treatment, one-third of patients still suffer from refractory epilepsy. Wearable devices for real-time patient monitoring can potentially improve the quality of life for such patients and reduce the mortality rate due to seizure-related accidents and sudden death in epilepsy. However, the majority of employed seizure detection techniques and devices suffer from unacceptable false-alarm rate. In this paper, we propose a robust seizure detection methodology for a wearable platform and validate it on the Physionet.org CHB-MIT Scalp EEG database. It reaches sensitivity of 0.966 and specificity of 0.925, and reducing the false-alarm rate by 34.7%. We also evaluate the battery lifetime of the wearable system including our proposed methodology and demonstrate the feasibility of using it in real time for up to 40.87 hours on a single battery charge.",https://pubmed.ncbi.nlm.nih.gov/33018934/
33018520,Localizing the seizure onset zone from single pulse electrical stimulation responses using transfer function models.,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2020,"Kamali G, Smith RJ, Hays M, Coogan C, Crone NE, Sarma SV, Kang JY","Surgical resection of the seizure onset zone (SOZ) could potentially lead to seizure-freedom in medically refractory epilepsy patients. However, localizing the SOZ can be a time consuming and tedious process involving visual inspection of intracranial electroencephalographic (iEEG) recordings captured during passive patient monitoring. Single pulse electrical stimulation (SPES) is currently performed on patients undergoing invasive EEG monitoring for the main purposes of mapping functional brain networks such as language and motor networks. We hypothesize that evoked responses from SPES can also be used to localize the SOZ as they may express the natural frequencies and connectivity of the iEEG network. To test our hypothesis, we construct patient specific single-input multi-output transfer function models from the evoked responses recorded from five epilepsy patients that underwent SPES evaluation and iEEG monitoring. Our preliminary results suggest that the stimulation electrodes that produced the highest gain transfer functions, as measured by the ${\mathcal{H}_\infty }$ norm, correspond to those electrodes clinically defined in the SOZ in successfully treated patients.Clinical Relevance- This study creates an innovative tool that allows clinicians to identify the seizure onset zone in medically refractory epilepsy patients using quantitative metrics thereby increasing surgical success outcomes, mitigating patient risks, and decreasing costs.",https://pubmed.ncbi.nlm.nih.gov/33018520/
32813139,Technical considerations when using the EEG export of the SEDLine Root device.,Journal of clinical monitoring and computing,2021,"von Dincklage F, Jurth C, Schneider G, S García P, Kreuzer M","Electroencephalographic (EEG) patient monitoring during general anesthesia can help to assess the real-time neurophysiology of unconscious states. Some monitoring systems like the SEDLine Root allow export of the EEG to be used for retrospective analysis. We show that changes made to the SEDLine display during recording affected the recorded EEG. These changes can strongly impact retrospective analysis of EEG signals. Real-time changes of the feed speed in the SEDLine Root device display modifies the sampling rate of the exported EEG. We used a patient as well as a simulated EEG recording to highlight the effects of the display settings on the extracted EEG. Therefore, we changed EEG feed and amplitude resolution on the display in a systematic manner. To visualize the effects of these changes, we present raw EEG segments and the density spectral array of the recording. Changing the display's amplitude resolution affects the amplitudes. If the amplitude resolution is too fine, the exported EEG contains clipped amplitudes. If the resolution is too coarse, the EEG resolution becomes too low leading to a low-quality signal making frequency analysis impossible. The proportion of clipped or zero-line data caused by the amplitude setting was > 60% in our sedated patient. Changing the display settings results in undocumented changes in EEG amplitude, sampling rate, and signal quality. The occult nature of these changes could make the analysis of data sets difficult if not invalid. We strongly suggest researchers adequately define and keep the EEG display settings to export good quality EEG and to ensure comparability among patients.",https://pubmed.ncbi.nlm.nih.gov/32813139/
32008541,"Feature Extraction, Risky Classifications and Fault Diagnosis on Rolling Bearings of EEG Signals Denoised using Stationary Wavelet Transform of Patient Monitoring and IoT.",Current medical imaging reviews,2019,"Vellalapalayam VR, Ponnusamy T, Karuppanan S","One of the primary causes of sleep disorders, depth of anesthesia, coma, encephalopathy's and brain death in the world is epilepsy. EEG is most often used to diagnose epilepsy which causes the abnormalities in EEG readings. Different high-resolution anatomical imaging techniques are used to detect these abnormalities like MRI, PET, CT, etc. Methods: SWT method will be an enhanced system from wavelet transform. It may be fit for the signal for time-invariant on the break down also enhance those force of indicator denoising. SWT additionally employs upsampled technique at every level of decay for those signs. The decay of SWT produces the coefficients from claiming close estimation and points in the same length. The DWT will be actualized by a channel bank that decomposes those indicators over progressive coarser approximations. The output of the low pass and high pass filter coefficients is decomposed to the next level and further proceeds up to N levels. The yield of the wavelet decay may be that close estimation and the point of interest coefficients which would get to each level of decay. This system consists of five main processing steps: acquisition, pre-processing, feature extraction, feature selection and classification.
This paper overviews some of the current state-of-the-art IOT systems and presents the statistical-based algorithm used for each processing step.
This paper also provides a comparison of the performance of the existing approaches.",https://pubmed.ncbi.nlm.nih.gov/32008541/
31451912,Artificial intelligence as an emerging technology in the current care of neurological disorders.,Journal of neurology,2021,"Patel UK, Anwar A, Saleem S, Malik P, Rasul B, Patel K, Yao R, Seshadri A, Yousufuddin M, Arumaithurai K","Artificial intelligence (AI) has influenced all aspects of human life and neurology is no exception to this growing trend. The aim of this paper is to guide medical practitioners on the relevant aspects of artificial intelligence, i.e., machine learning, and deep learning, to review the development of technological advancement equipped with AI, and to elucidate how machine learning can revolutionize the management of neurological diseases. This review focuses on unsupervised aspects of machine learning, and how these aspects could be applied to precision neurology to improve patient outcomes. We have mentioned various forms of available AI, prior research, outcomes, benefits and limitations of AI, effective accessibility and future of AI, keeping the current burden of neurological disorders in mind.
The smart device system to monitor tremors and to recognize its phenotypes for better outcomes of deep brain stimulation, applications evaluating fine motor functions, AI integrated electroencephalogram learning to diagnose epilepsy and psychological non-epileptic seizure, predict outcome of seizure surgeries, recognize patterns of autonomic instability to prevent sudden unexpected death in epilepsy (SUDEP), identify the pattern of complex algorithm in neuroimaging classifying cognitive impairment, differentiating and classifying concussion phenotypes, smartwatches monitoring atrial fibrillation to prevent strokes, and prediction of prognosis in dementia are unique examples of experimental utilizations of AI in the field of neurology. Though there are obvious limitations of AI, the general consensus among several nationwide studies is that this new technology has the ability to improve the prognosis of neurological disorders and as a result should become a staple in the medical community.
AI not only helps to analyze medical data in disease prevention, diagnosis, patient monitoring, and development of new protocols, but can also assist clinicians in dealing with voluminous data in a more accurate and efficient manner.",https://pubmed.ncbi.nlm.nih.gov/31451912/
30998476,A Single-Channel EEG-Based Approach to Detect Mild Cognitive Impairment via Speech-Evoked Brain Responses.,IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society,2019,"Khatun S, Morshed BI, Bidelman GM","Mild cognitive impairment (MCI) is the preliminary stage of dementia, which may lead to Alzheimer's disease (AD) in the elderly people. Therefore, early detection of MCI has the potential to minimize the risk of AD by ensuring the proper mental health care before it is too late. In this paper, we demonstrate a single-channel EEG-based MCI detection method, which is cost-effective and portable, and thus suitable for regular home-based patient monitoring. We collected the scalp EEG data from 23 subjects, while they were stimulated with five auditory speech signals. The cognitive state of the subjects was evaluated by the Montreal cognitive assessment test (MoCA). We extracted 590 features from the event-related potential (ERP) of the collected EEG signals, which included time and spectral domain characteristics of the response. The top 25 features, ranked by the random forest method, were used for classification models to identify subjects with MCI. Robustness of our model was tested using leave-one-out cross-validation while training the classifiers. Best results (leave-one-out cross-validation accuracy 87.9%, sensitivity 84.8%, specificity 95%, and F score 85%) were obtained using support vector machine (SVM) method with radial basis kernel (RBF) (sigma = 10/cost = 10",https://pubmed.ncbi.nlm.nih.gov/30998476/
28644984,Current practice and recommendations in UK epilepsy monitoring units. Report of a national survey and workshop.,Seizure,2017,"Hamandi K, Beniczky S, Diehl B, Kandler RH, Pressler RM, Sen A, Solomon J, Walker MC, Bagary M, ","Inpatient video-EEG monitoring (VEM) is an important investigation in patients with seizures or blackouts, and in the pre-surgical workup of patients with epilepsy. There has been an expansion in the number of Epilepsy Monitoring Units (EMU) in the UK offering VEM with a necessary increase in attention on quality and safety. Previous surveys have shown variation across centres on issues including consent and patient monitoring.
In an effort to bring together healthcare professionals in the UK managing patients on EMU, we conducted an online survey of current VEM practice and held a one-day workshop convened under the auspices of the British Chapter of the ILAE. The survey and workshop aimed to cover all aspects of VEM, including pre-admission, consent procedures, patient safety, drug reduction and reinstatement, seizure management, staffing levels, ictal testing and good data recording practice.
This paper reports on the findings of the survey, the workshop presentations and workshop discussions. 32 centres took part in the survey and there were representatives from 22 centres at the workshop. There was variation in protocols, procedures and consent processes between units, and levels of observation of monitored patients. Nevertheless, the workshop discussion found broad areas of agreement on points.
A survey and workshop of UK epilepsy monitoring units found that some variability in practice is inevitable due to different local arrangements and patient groups under investigation. However, there were areas of clear consensus particularly in relation to consent and patient safety that can be applied to most units and form a basis for setting minimum standards.",https://pubmed.ncbi.nlm.nih.gov/28644984/
27282233,Real-time seizure prediction using RLS filtering and interpolated histogram feature based on hybrid optimization algorithm of Bayesian classifier and Hunting search.,Computer methods and programs in biomedicine,2016,"Behnam M, Pourghassem H","Epileptic seizure prediction using EEG signal analysis is an important application for drug therapy and pediatric patient monitoring. Time series estimation to obtain the future samples of EEG signal has vital role for detecting seizure attack. In this paper, a novel density-based real-time seizure prediction algorithm based on a trained offline seizure detection algorithm is proposed.
In the offline seizure detection procedure, after signal preprocessing, histogram-based statistical features are extracted from signal probability distribution. By defining a deterministic polynomial model on the normalized histogram, a novel syntactic feature that is named Interpolated Histogram Feature (IHF) is proposed. Moreover, with this feature, Seizure Distribution Model (SDM) as a descriptor of the seizure and non-seizure signals is presented. By using a novel hybrid optimization algorithm based on Bayesian classifier and Hunting Search (HuS) algorithm, the optimal features are selected. To detect the seizure attacks in the online mode, a Multi-Layer Perceptron (MLP) classifier is trained with the optimal features in the offline procedure. For online prediction, the enhanced Recursive Least Square (RLS) filter is applied to estimate sample-by-sample of the EEG signal. Also, a density-based signal tracking scenario is introduced to update and tune the parameters of RLS filtering algorithm.
Our prediction algorithm is evaluated on 104 hours of EEG signals recorded from 23 pediatric patients. Our online signal prediction algorithm provides the accuracy rate of 86.56% and precision rate of 86.53% simultaneously using the trained MLP classifier from the offline mode. The recall rate of seizure prediction is 97.27% and the false prediction rate of 0.00215 per hour is achieved as well. Ultimately, the future samples of EEG signal are estimated, and the time of seizure signal prediction is also converged to 6.64 seconds.
In our proposed real-time algorithm, by implementing a density-based signal tracking scenario, the future samples of signal with suitable time is predicted and the seizure is detected based on the optimal features from the IHF and histogram-based statistical features with acceptable performance.",https://pubmed.ncbi.nlm.nih.gov/27282233/
26960265,Optimal duration of video-electroencephalographic monitoring to capture seizures.,Journal of clinical neuroscience : official journal of the Neurosurgical Society of Australasia,2016,"Foong M, Seneviratne U","We aimed to find the optimal duration of long-term video-electroencephalographic monitoring (VEM) to capture seizures in patients with epileptic seizures (ES) and psychogenic non-epileptic seizures (PNES) by evaluating the time to first clinical event and the diagnostic yield of clinical events and positive cases in each day of VEM. Patients aged ⩾18years who underwent VEM from May 2009 to June 2014 were studied retrospectively. Demographic, clinical and VEM data (including total monitoring length, type and time to first event, total number of ES/PNES) were collected. The difference in time to the first event between ES and PNES was analysed with Mann-Whitney U test. Of 207 VEM studies performed during the 5year period, 108 recordings captured seizures (ES and PNES) (52.2%). Median times to the first ES and PNES were 19.7 and 23.4hours, respectively (p=0.99). A small majority (53.7%) of event-positive patients had their first event on the first day of monitoring. By the end of the fifth day, 98% of all clinical events were captured and 99% of all positive cases were diagnosed. In conclusion, in a patient monitoring program where a diagnosis is reached by capturing seizures, 5days is probably sufficient to capture the greatest number of events and diagnose 99% of those patients.",https://pubmed.ncbi.nlm.nih.gov/26960265/
26772751,Robust detection of heartbeats using association models from blood pressure and EEG signals.,Biomedical engineering online,2016,"Jeon T, Yu J, Pedrycz W, Jeon M, Lee B, Lee B","The heartbeat is fundamental cardiac activity which is straightforwardly detected with a variety of measurement techniques for analyzing physiological signals. Unfortunately, unexpected noise or contaminated signals can distort or cut out electrocardiogram (ECG) signals in practice, misleading the heartbeat detectors to report a false heart rate or suspend itself for a considerable length of time in the worst case. To deal with the problem of unreliable heartbeat detection, PhysioNet/CinC suggests a challenge in 2014 for developing robust heart beat detectors using multimodal signals.
This article proposes a multimodal data association method that supplements ECG as a primary input signal with blood pressure (BP) and electroencephalogram (EEG) as complementary input signals when input signals are unreliable. If the current signal quality index (SQI) qualifies ECG as a reliable input signal, our method applies QRS detection to ECG and reports heartbeats. Otherwise, the current SQI selects the best supplementary input signal between BP and EEG after evaluating the current SQI of BP. When BP is chosen as a supplementary input signal, our association model between ECG and BP enables us to compute their regular intervals, detect characteristics BP signals, and estimate the locations of the heartbeat. When both ECG and BP are not qualified, our fusion method resorts to the association model between ECG and EEG that allows us to apply an adaptive filter to ECG and EEG, extract the QRS candidates, and report heartbeats.
The proposed method achieved an overall score of 86.26 % for the test data when the input signals are unreliable. Our method outperformed the traditional method, which achieved 79.28 % using QRS detector and BP detector from PhysioNet. Our multimodal signal processing method outperforms the conventional unimodal method of taking ECG signals alone for both training and test data sets.
To detect the heartbeat robustly, we have proposed a novel multimodal data association method of supplementing ECG with a variety of physiological signals and accounting for the patient-specific lag between different pulsatile signals and ECG. Multimodal signal detectors and data-fusion approaches such as those proposed in this article can reduce false alarms and improve patient monitoring.",https://pubmed.ncbi.nlm.nih.gov/26772751/
26218439,Robust algorithm to locate heart beats from multiple physiological waveforms by individual signal detector voting.,Physiological measurement,2015,"Galeotti L, Scully CG, Vicente J, Johannesen L, Strauss DG","Alarm fatigue is a top medical device hazard in patient monitoring that could be reduced by merging physiological information from multiple sensors, minimizing the impact of a single sensor failing. We developed a heart beat detection algorithm that utilizes multi-modal physiological signals (e.g. electrocardiogram, blood pressure, stroke volume, photoplethysmogram and electro-encephalogram) by merging the heart beats obtained from signal-specific detectors. We used the PhysioNet/Computing in Cardiology Challenge 2014 training set to develop the algorithm, and we refined it with a mix of signals from the multiparameter intelligent monitoring in intensive care (MIMIC II) database and artificially disrupted waveforms. The algorithm had an average sensitivity of 95.67% and positive predictive value (PPV) of 92.28% when applied to the PhysioNet/Computing in Cardiology Challenge 2014 200 record training set. On a refined dataset obtained by removing 5 records with arrhythmias and inconsistent reference annotations we obtained an average sensitivity of 97.43% and PPV of 94.17%. Algorithm performance was assessed with the Physionet Challenge 2014 test set that consisted of 200 records (each up to 10 min length) containing multiple physiological signals and reference annotations verified by the PhysioNet/Computing in Cardiology Challenge 2014 organizers. Our algorithm had a sensitivity of 92.74% and PPV of 87.37% computed over all annotated beats, and a record average sensitivity of 91.08%, PPV of 86.96% and an overall score (average of all 4 measures) of 89.53%. Our algorithm is an example of a data fusion approach that can improve patient monitoring and reduce false alarms by reducing the effect of individual signal failures.",https://pubmed.ncbi.nlm.nih.gov/26218439/
26190150,Electromyography-based seizure detector: Preliminary results comparing a generalized tonic-clonic seizure detection algorithm to video-EEG recordings.,Epilepsia,2015,"Szabó CÁ, Morgan LC, Karkar KM, Leary LD, Lie OV, Girouard M, Cavazos JE","Automatic detection of generalized tonic-clonic seizures (GTCS) will facilitate patient monitoring and early intervention to prevent comorbidities, recurrent seizures, or death. Brain Sentinel (San Antonio, Texas, USA) developed a seizure-detection algorithm evaluating surface electromyography (sEMG) signals during GTCS. This study aims to validate the seizure-detection algorithm using inpatient video-electroencephalography (EEG) monitoring.
sEMG was recorded unilaterally from the biceps/triceps muscles in 33 patients (17white/16 male) with a mean age of 40 (range 14-64) years who were admitted for video-EEG monitoring. Maximum voluntary biceps contraction was measured in each patient to set up the baseline physiologic muscle threshold. The raw EMG signal was recorded using conventional amplifiers, sampling at 1,024 Hz and filtered with a 60 Hz noise detection algorithm before it was processed with three band-pass filters at pass frequencies of 3-40, 130-240, and 300-400 Hz. A seizure-detection algorithm utilizing Hotelling's T-squared power analysis of compound muscle action potentials was used to identify GTCS and correlated with video-EEG recordings.
In 1,399 h of continuous recording, there were 196 epileptic seizures (21 GTCS, 96 myoclonic, 28 tonic, 12 absence, and 42 focal seizures with or without loss of awareness) and 4 nonepileptic spells. During retrospective, offline evaluation of sEMG from the biceps alone, the algorithm detected 20 GTCS (95%) in 11 patients, averaging within 20 s of electroclinical onset of generalized tonic activity, as identified by video-EEG monitoring. Only one false-positive detection occurred during the postictal period following a GTCS, but false alarms were not triggered by other seizure types or spells.
Brain Sentinel's seizure detection algorithm demonstrated excellent sensitivity and specificity for identifying GTCS recorded in an epilepsy monitoring unit. Further studies are needed in larger patient groups, including children, especially in the outpatient setting.",https://pubmed.ncbi.nlm.nih.gov/26190150/
25935041,Signal Quality Assessment Model for Wearable EEG Sensor on Prediction of Mental Stress.,IEEE transactions on nanobioscience,2015,"Hu B, Peng H, Zhao Q, Hu B, Majoe D, Zheng F, Moore P","Electroencephalogram (EEG) plays an important role in E-healthcare systems, especially in the mental healthcare area, where constant and unobtrusive monitoring is desirable. In the context of OPTIMI project, a novel, low cost, and light weight wearable EEG sensor has been designed and produced. In order to improve the performance and reliability of EEG sensors in real-life settings, we propose a method to evaluate the quality of EEG signals, based on which users can easily adjust the connection between electrodes and their skin. Our method helps to filter invalid EEG data from personal trials in both domestic and office settings. We then apply an algorithm based on Discrete Wavelet Transformation (DWT) and Adaptive Noise Cancellation (ANC) which has been designed to remove ocular artifacts (OA) from the EEG signal. DWT is applied to obtain a reconstructed OA signal as a reference while ANC, based on recursive least squares, is used to remove the OA from the original EEG data. The newly produced sensors were tested and deployed within the OPTIMI framework for chronic stress detection. EEG nonlinear dynamics features and frontal asymmetry of theta, alpha, and beta bands have been selected as biological indicators for chronic stress, showing relative greater right anterior EEG data activity in stressful individuals. Evaluation results demonstrate that our EEG sensor and data processing algorithms have successfully addressed the requirements and challenges of a portable system for patient monitoring, as envisioned by the EU OPTIMI project.",https://pubmed.ncbi.nlm.nih.gov/25935041/
24887599,Integration of EEG lead placement templates into traditional technologist-based staffing models reduces costs in continuous video-EEG monitoring service.,Journal of clinical neurophysiology : official publication of the American Electroencephalographic Society,2014,"Kolls BJ, Lai AH, Srinivas AA, Reid RR","The purpose of this study was to determine the relative cost reductions within different staffing models for continuous video-electroencephalography (cvEEG) service by introducing a template system for 10/20 lead application.
We compared six staffing models using decision tree modeling based on historical service line utilization data from the cvEEG service at our center. Templates were integrated into technologist-based service lines in six different ways. The six models studied were templates for all studies, templates for intensive care unit (ICU) studies, templates for on-call studies, templates for studies of ≤ 24-hour duration, technologists for on-call studies, and technologists for all studies.
Cost was linearly related to the study volume for all models with the ""templates for all"" model incurring the lowest cost. The ""technologists for all"" model carried the greatest cost. Direct cost comparison shows that any introduction of templates results in cost savings, with the templates being used for patients located in the ICU being the second most cost efficient and the most practical of the combined models to implement. Cost difference between the highest and lowest cost models under the base case produced an annual estimated savings of $267,574. Implementation of the ICU template model at our institution under base case conditions would result in a $205,230 savings over our current ""technologist for all"" model.
Any implementation of templates into a technologist-based cvEEG service line results in cost savings, with the most significant annual savings coming from using the templates for all studies, but the most practical implementation approach with the second highest cost reduction being the template used in the ICU. The lowered costs determined in this work suggest that a template-based cvEEG service could be supported at smaller centers with significantly reduced costs and could allow for broader use of cvEEG patient monitoring.",https://pubmed.ncbi.nlm.nih.gov/24887599/
